batch_id,run_id,participant_set,project_set,weight_profile,method,is_main_method,feasible,objective_score,mean_team_score,min_team_score,max_team_score,fairness_deviation,assigned_count,required_slots,sample_count,feasible_count,objective_score_std,objective_score_min,objective_score_max,mean_team_score_std,mean_team_score_min,mean_team_score_max,min_team_score_std,min_team_score_min,min_team_score_max,max_team_score_std,max_team_score_min,max_team_score_max,fairness_deviation_std,fairness_deviation_min,fairness_deviation_max,participant_count,project_count,total_runtime_seconds
ex-all-all-def,participants_120-projects_a-weights_default,120,a,default,random,False,True,1.5260850719701895,0.39474333955665963,0.29195063950024647,0.5035037845260428,0.2115531450257964,16,16,30,30,0.1728613787085506,1.1640307296669143,1.8811950736137164,0.043990943564601356,0.3108459887399962,0.4890558737629128,0.062080948745702906,0.1614441580886286,0.43663096907932797,0.08155077550418173,0.386783525811292,0.7661419100933835,0.09947621628397828,0.054982370933217894,0.5141719584837796,120,4,9.971246917995813
ex-all-all-def,participants_120-projects_a-weights_default,120,a,default,greedy_fit,False,True,2.7588436585543734,0.6970738076854102,0.6292631248606767,0.7470694136097454,0.11780628874906873,16,16,1,1,,,,,,,,,,,,,,,,120,4,9.971246917995813
ex-all-all-def,participants_120-projects_a-weights_default,120,a,default,machado_k_rounds,False,True,2.4213690113868434,0.6102561489352534,0.5736227547718582,0.6522450921885391,0.0786223374166809,16,16,1,1,,,,,,,,,,,,,,,,120,4,9.971246917995813
ex-all-all-def,participants_120-projects_a-weights_default,120,a,default,thesis_no_li,False,True,3.2578152922569643,0.825328831681976,0.749251021042294,0.9232511589260529,0.1740001378837589,16,16,1,1,,,,,,,,,,,,,,,,120,4,9.971246917995813
ex-all-all-def,participants_120-projects_a-weights_default,120,a,default,machado_k_rounds_li,False,True,3.375894334548832,0.8503004575090436,0.7988245516463333,0.9000545335957034,0.10122998194937016,16,16,1,1,,,,,,,,,,,,,,,,120,4,9.971246917995813
ex-all-all-def,participants_120-projects_b-weights_default,120,b,default,thesis,True,True,3.4847293273779423,0.8790573002369376,0.8205752759797478,0.9465747702589808,0.12599949427923307,16,16,1,1,,,,,,,,,,,,,,,,120,4,11.511955266001678
ex-all-all-def,participants_120-projects_b-weights_default,120,b,default,random,False,True,1.4555718204256312,0.3815689974513965,0.25070662470977123,0.53352330222959,0.2828166775198188,16,16,30,30,0.24639234309825325,0.792696624049595,1.8982391040428117,0.060065854800966836,0.20938143227383121,0.4866436498739101,0.08273216681261561,0.12323519563287687,0.3813678111845911,0.09232775632990449,0.32647120231480375,0.7234880507109921,0.13290519062465053,0.06854820797384858,0.5327258651366097,120,4,11.511955266001678
ex-all-all-def,participants_120-projects_b-weights_default,120,b,default,greedy_fit,False,True,2.6442902284371117,0.6684241032710158,0.621583046847699,0.7392077854355044,0.11762473858780531,16,16,1,1,,,,,,,,,,,,,,,,120,4,11.511955266001678
ex-all-all-def,participants_120-projects_b-weights_default,120,b,default,machado_k_rounds,False,True,2.6442902284371117,0.6684241032710158,0.621583046847699,0.7392077854355044,0.11762473858780531,16,16,1,1,,,,,,,,,,,,,,,,120,4,11.511955266001678
ex-all-all-def,participants_120-projects_b-weights_default,120,b,default,thesis_no_li,False,True,3.410391655095349,0.8579320072411453,0.8117900520532099,0.8971355475301395,0.0853454954769296,16,16,1,1,,,,,,,,,,,,,,,,120,4,11.511955266001678
ex-all-all-def,participants_120-projects_b-weights_default,120,b,default,machado_k_rounds_li,False,True,3.4930864384934432,0.8812096197049213,0.8195666089540139,0.9465747702589808,0.12700816130496695,16,16,1,1,,,,,,,,,,,,,,,,120,4,11.511955266001678
ex-all-all-def,participants_120-projects_c-weights_default,120,c,default,thesis,True,True,4.038546404471648,0.8179471125796897,0.7052030611920301,0.9099596948992312,0.2047566337072011,19,19,1,1,,,,,,,,,,,,,,,,120,5,14.061675702001594
ex-all-all-def,participants_120-projects_c-weights_default,120,c,default,random,False,True,1.8372154264939151,0.3843740473503632,0.22260492976437288,0.5612241707959759,0.338619241031603,19,19,30,30,0.3347630955869509,1.3566909607249347,2.581565787214602,0.06505274481102569,0.28913982826961176,0.5275976168162704,0.09024374628210692,0.07039753329417743,0.39470817758476506,0.07675994775330078,0.4037245299359144,0.7079248203348936,0.11136975254976055,0.13820549475378352,0.5785607094178691,120,5,14.061675702001594
ex-all-all-def,participants_120-projects_c-weights_default,120,c,default,greedy_fit,False,True,3.2846516977632305,0.67650979283193,0.4482951312503981,0.8398841968360748,0.39158906558567674,19,19,1,1,,,,,,,,,,,,,,,,120,5,14.061675702001594
ex-all-all-def,participants_120-projects_c-weights_default,120,c,default,machado_k_rounds,False,True,3.2846516977632305,0.67650979283193,0.4482951312503981,0.8398841968360748,0.39158906558567674,19,19,1,1,,,,,,,,,,,,,,,,120,5,14.061675702001594
ex-all-all-def,participants_120-projects_c-weights_default,120,c,default,thesis_no_li,False,True,3.9437271259399838,0.7987617005231257,0.6999940508448734,0.9003195575474516,0.2003255067025782,19,19,1,1,,,,,,,,,,,,,,,,120,5,14.061675702001594
