batch_id,run_id,participant_set,project_set,weight_profile,method,is_main_method,feasible,objective_score,mean_team_score,min_team_score,max_team_score,fairness_deviation,assigned_count,required_slots,sample_count,feasible_count,objective_score_std,objective_score_min,objective_score_max,mean_team_score_std,mean_team_score_min,mean_team_score_max,min_team_score_std,min_team_score_min,min_team_score_max,max_team_score_std,max_team_score_min,max_team_score_max,fairness_deviation_std,fairness_deviation_min,fairness_deviation_max,participant_count,project_count,total_runtime_seconds
ex-240-all-all,participants_240-projects_b-weights_default,240,b,default,machado_k_rounds_li,False,True,3.58176900721019,0.9002755946293114,0.8680094381352862,0.9453429233635083,0.07733348522822214,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.83066471300117
ex-240-all-all,participants_240-projects_b-weights_role_heavy,240,b,role_heavy,thesis,True,True,3.623597391674023,0.9106824072081441,0.8784238896681588,0.9549528383023705,0.07652894863421178,16,16,1,1,,,,,,,,,,,,,,,,240,4,27.1954032859976
ex-240-all-all,participants_240-projects_b-weights_role_heavy,240,b,role_heavy,random,False,True,1.6667218365030558,0.4332955099856726,0.3079912009862548,0.5738320147447931,0.26584081375853824,16,16,30,30,0.22130761206996474,1.1977666769383177,2.0070899348031173,0.05593662708432337,0.31267496525148475,0.5185833001611797,0.07449382964253448,0.18685429767360417,0.4728957506780124,0.09767144394487755,0.40862530237896966,0.781205616548156,0.1194944563327199,0.046832680115914405,0.49152260217478827,240,4,27.1954032859976
ex-240-all-all,participants_240-projects_b-weights_role_heavy,240,b,role_heavy,greedy_fit,False,True,2.871646085487156,0.7248875340545762,0.6742217167181881,0.7858379196427818,0.11161620292459373,16,16,1,1,,,,,,,,,,,,,,,,240,4,27.1954032859976
ex-240-all-all,participants_240-projects_b-weights_role_heavy,240,b,role_heavy,machado_k_rounds,False,True,2.871646085487156,0.7248875340545762,0.6742217167181881,0.7858379196427818,0.11161620292459373,16,16,1,1,,,,,,,,,,,,,,,,240,4,27.1954032859976
ex-240-all-all,participants_240-projects_b-weights_role_heavy,240,b,role_heavy,thesis_no_li,False,True,3.546623438732513,0.8930178958975834,0.8498385821339433,0.9516311615652271,0.10179257943128384,16,16,1,1,,,,,,,,,,,,,,,,240,4,27.1954032859976
ex-240-all-all,participants_240-projects_b-weights_role_heavy,240,b,role_heavy,machado_k_rounds_li,False,True,3.619421255310387,0.9096415712166502,0.8784238896681588,0.9550040078930139,0.07658011822485511,16,16,1,1,,,,,,,,,,,,,,,,240,4,27.1954032859976
ex-240-all-all,participants_240-projects_b-weights_skill_heavy,240,b,skill_heavy,thesis,True,True,3.552377559841769,0.8930880946293114,0.8614962802405494,0.9413955549424556,0.07989927470190628,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.440289952997773
ex-240-all-all,participants_240-projects_b-weights_skill_heavy,240,b,skill_heavy,random,False,True,1.6268966009747337,0.42327577314356735,0.29771218869752736,0.5625381550956703,0.2648259663981429,16,16,30,30,0.22199486501486757,1.1502666769383179,1.9585866453294332,0.05613284743986916,0.300553254725169,0.5078596159506533,0.0751235316766235,0.18520956083149892,0.46261748727934604,0.09618983549313298,0.3944805655368644,0.7697582481271034,0.11727453305612316,0.04905968626439494,0.47639102322741983,240,4,24.440289952997773
ex-240-all-all,participants_240-projects_b-weights_skill_heavy,240,b,skill_heavy,greedy_fit,False,True,2.6033830012345702,0.6532853468548344,0.6263065930317494,0.6653401377708197,0.03903354473907028,16,16,1,1,,,,,,,,,,,,,,,,240,4,24.440289952997773
